resume_id,ATS_score,match_score,final_score
56,0.0,4.248519241809845,0.021242596209049225
57,0.0,-1.003602147102356,-0.00501801073551178
58,0.0,-1.4034397900104523,-0.007017198950052261
59,1.0,49.2245614528656,0.746122807264328
60,1.0,49.2245614528656,0.746122807264328
61,0.0,-8.854275196790695,-0.044271375983953476
62,1.0,46.85886800289154,0.7342943400144577
63,0.0,-1.2145910412073135,-0.006072955206036568
64,0.0,-8.854275196790695,-0.044271375983953476
65,0.0,-7.180310785770416,-0.03590155392885208
66,1.0,47.772520780563354,0.7388626039028168
67,0.0,6.951899826526642,0.03475949913263321
68,1.0,67.46946573257446,0.8373473286628723
69,1.0,49.2245614528656,0.746122807264328
70,0.0,-0.2553403377532959,-0.0012767016887664795
71,1.0,47.772520780563354,0.7388626039028168
72,0.0,4.248519241809845,0.021242596209049225
73,0.0,-1.003602147102356,-0.00501801073551178
74,1.0,67.46946573257446,0.8373473286628723
75,0.0,-1.4034397900104523,-0.007017198950052261
76,0.0,21.375031769275665,0.10687515884637833
77,0.0,-3.748534247279167,-0.018742671236395836
78,0.0,-1.003602147102356,-0.00501801073551178
79,0.0,4.248519241809845,0.021242596209049225
80,1.0,89.77442979812622,0.9488721489906311
81,0.0,-7.683826237916946,-0.03841913118958473
82,0.0,-7.180310785770416,-0.03590155392885208
83,0.0,-8.854275196790695,-0.044271375983953476
84,0.0,-0.0380001962184906,-0.000190000981092453
85,0.0,-0.0380001962184906,-0.000190000981092453
86,0.0,-0.2553403377532959,-0.0012767016887664795
87,1.0,49.2245614528656,0.746122807264328
88,0.0,12.92365938425064,0.0646182969212532
89,1.0,89.77442979812622,0.9488721489906311
90,1.0,67.46946573257446,0.8373473286628723
91,0.0,-3.748534247279167,-0.018742671236395836
92,0.0,-0.2553403377532959,-0.0012767016887664795
93,1.0,67.46946573257446,0.8373473286628723
94,1.0,67.46946573257446,0.8373473286628723
95,1.0,46.85886800289154,0.7342943400144577
96,0.0,-0.0380001962184906,-0.000190000981092453
97,0.0,-9.006388485431671,-0.045031942427158356
98,0.0,-1.2145910412073135,-0.006072955206036568
99,0.0,-9.006388485431671,-0.045031942427158356
100,0.0,-1.4034397900104523,-0.007017198950052261
101,0.0,-8.854275196790695,-0.044271375983953476
102,0.0,-8.854275196790695,-0.044271375983953476
103,0.0,-0.0380001962184906,-0.000190000981092453
104,0.0,-1.003602147102356,-0.00501801073551178
105,1.0,89.77442979812622,0.9488721489906311
106,1.0,49.2245614528656,0.746122807264328
107,0.0,6.951899826526642,0.03475949913263321
108,1.0,47.772520780563354,0.7388626039028168
109,1.0,47.772520780563354,0.7388626039028168
110,0.0,5.527876317501068,0.02763938158750534
111,0.0,15.434126555919647,0.07717063277959824
112,0.0,-8.854275196790695,-0.044271375983953476
113,0.0,-0.2553403377532959,-0.0012767016887664795
114,0.0,5.527876317501068,0.02763938158750534
115,0.0,1.7669882625341415,0.008834941312670708
116,0.0,4.248519241809845,0.021242596209049225
117,0.0,-8.854275196790695,-0.044271375983953476
118,0.0,15.434126555919647,0.07717063277959824
119,0.0,-9.006388485431671,-0.045031942427158356
120,0.0,5.527876317501068,0.02763938158750534
121,0.0,-5.0513144582509995,-0.025256572291254997
122,0.0,-1.4034397900104523,-0.007017198950052261
123,1.0,49.2245614528656,0.746122807264328
124,0.0,-0.24886485189199448,-0.0012443242594599724
125,0.0,-3.748534247279167,-0.018742671236395836
126,1.0,67.46946573257446,0.8373473286628723
127,0.0,-0.2553403377532959,-0.0012767016887664795
128,0.0,21.564076840877533,0.10782038420438766
129,1.0,46.85886800289154,0.7342943400144577
130,1.0,47.772520780563354,0.7388626039028168
131,0.0,21.375031769275665,0.10687515884637833
132,0.0,4.248519241809845,0.021242596209049225
133,1.0,89.77442979812622,0.9488721489906311
134,1.0,89.77442979812622,0.9488721489906311
135,0.0,-8.854275196790695,-0.044271375983953476
136,0.0,-5.0513144582509995,-0.025256572291254997
137,0.0,-3.748534247279167,-0.018742671236395836
138,0.0,-0.0380001962184906,-0.000190000981092453
139,0.0,15.434126555919647,0.07717063277959824
140,1.0,46.85886800289154,0.7342943400144577
141,0.0,-7.683826237916946,-0.03841913118958473
142,0.0,-0.24886485189199448,-0.0012443242594599724
143,0.0,-7.683826237916946,-0.03841913118958473
144,0.0,15.434126555919647,0.07717063277959824
145,0.0,-8.854275196790695,-0.044271375983953476
146,0.0,-8.854275196790695,-0.044271375983953476
147,0.0,-3.748534247279167,-0.018742671236395836
148,0.0,-8.854275196790695,-0.044271375983953476
149,0.0,-0.2553403377532959,-0.0012767016887664795
150,0.0,-5.0513144582509995,-0.025256572291254997
151,1.0,89.77442979812622,0.9488721489906311
152,0.0,15.434126555919647,0.07717063277959824
153,0.0,-0.2553403377532959,-0.0012767016887664795
154,1.0,67.46946573257446,0.8373473286628723
155,0.0,-0.2553403377532959,-0.0012767016887664795
156,0.0,-9.006388485431671,-0.045031942427158356
157,0.0,12.92365938425064,0.0646182969212532
158,0.0,21.564076840877533,0.10782038420438766
159,0.0,-1.4034397900104523,-0.007017198950052261
160,0.0,-1.003602147102356,-0.00501801073551178
161,0.0,-0.24886485189199448,-0.0012443242594599724
162,0.0,-5.0513144582509995,-0.025256572291254997
163,0.0,21.564076840877533,0.10782038420438766
164,0.0,-7.683826237916946,-0.03841913118958473
165,0.0,-5.0513144582509995,-0.025256572291254997
166,0.0,-7.180310785770416,-0.03590155392885208
167,0.0,-1.4034397900104523,-0.007017198950052261
168,0.0,-5.0513144582509995,-0.025256572291254997
169,0.0,-0.2553403377532959,-0.0012767016887664795
170,0.0,-5.0513144582509995,-0.025256572291254997
171,0.0,-0.0380001962184906,-0.000190000981092453
172,1.0,49.2245614528656,0.746122807264328
173,1.0,67.46946573257446,0.8373473286628723
174,0.0,-3.748534247279167,-0.018742671236395836
175,1.0,89.77442979812622,0.9488721489906311
176,0.0,5.527876317501068,0.02763938158750534
177,0.0,-0.24886485189199448,-0.0012443242594599724
178,0.0,4.248519241809845,0.021242596209049225
179,0.0,6.951899826526642,0.03475949913263321
180,1.0,49.2245614528656,0.746122807264328
181,0.0,15.434126555919647,0.07717063277959824
182,0.0,-3.748534247279167,-0.018742671236395836
183,0.0,-1.003602147102356,-0.00501801073551178
184,0.0,-0.0380001962184906,-0.000190000981092453
185,0.0,-5.0513144582509995,-0.025256572291254997
186,1.0,67.46946573257446,0.8373473286628723
187,0.0,-8.854275196790695,-0.044271375983953476
188,0.0,1.7669882625341415,0.008834941312670708
189,0.0,-5.0513144582509995,-0.025256572291254997
190,1.0,46.85886800289154,0.7342943400144577
191,1.0,67.46946573257446,0.8373473286628723
192,0.0,-5.0513144582509995,-0.025256572291254997
193,0.0,-1.003602147102356,-0.00501801073551178
194,0.0,1.7669882625341415,0.008834941312670708
195,0.0,6.951899826526642,0.03475949913263321
196,1.0,67.46946573257446,0.8373473286628723
197,0.0,-1.2145910412073135,-0.006072955206036568
198,0.0,12.92365938425064,0.0646182969212532
199,0.0,-9.006388485431671,-0.045031942427158356
200,0.0,-1.4034397900104523,-0.007017198950052261
201,1.0,89.77442979812622,0.9488721489906311
202,1.0,67.46946573257446,0.8373473286628723
203,0.0,-7.180310785770416,-0.03590155392885208
204,0.0,-7.683826237916946,-0.03841913118958473
205,1.0,89.77442979812622,0.9488721489906311
206,0.0,-7.180310785770416,-0.03590155392885208
207,0.0,-0.24886485189199448,-0.0012443242594599724
208,0.0,-0.0380001962184906,-0.000190000981092453
209,0.0,-1.4034397900104523,-0.007017198950052261
210,0.0,21.564076840877533,0.10782038420438766
211,1.0,49.2245614528656,0.746122807264328
212,1.0,49.2245614528656,0.746122807264328
213,0.0,-8.854275196790695,-0.044271375983953476
214,0.0,-0.0380001962184906,-0.000190000981092453
215,0.0,-1.2145910412073135,-0.006072955206036568
216,0.0,-1.4034397900104523,-0.007017198950052261
217,0.0,-1.4034397900104523,-0.007017198950052261
218,0.0,12.92365938425064,0.0646182969212532
219,0.0,-0.0380001962184906,-0.000190000981092453
220,0.0,12.92365938425064,0.0646182969212532
221,0.0,-0.24886485189199448,-0.0012443242594599724
222,0.0,15.434126555919647,0.07717063277959824
223,0.0,-1.2145910412073135,-0.006072955206036568
224,0.0,-3.748534247279167,-0.018742671236395836
225,0.0,-1.4034397900104523,-0.007017198950052261
226,0.0,-1.4034397900104523,-0.007017198950052261
227,0.0,-8.854275196790695,-0.044271375983953476
228,1.0,67.46946573257446,0.8373473286628723
229,0.0,-1.003602147102356,-0.00501801073551178
230,1.0,46.85886800289154,0.7342943400144577
231,1.0,46.85886800289154,0.7342943400144577
232,0.0,-8.854275196790695,-0.044271375983953476
233,1.0,49.2245614528656,0.746122807264328
234,0.0,-8.854275196790695,-0.044271375983953476
235,0.0,1.7669882625341415,0.008834941312670708
236,0.0,1.7669882625341415,0.008834941312670708
237,0.0,21.564076840877533,0.10782038420438766
238,1.0,67.46946573257446,0.8373473286628723
239,1.0,47.772520780563354,0.7388626039028168
240,0.0,-9.006388485431671,-0.045031942427158356
241,0.0,4.248519241809845,0.021242596209049225
242,0.0,-5.0513144582509995,-0.025256572291254997
243,1.0,47.772520780563354,0.7388626039028168
244,0.0,-1.4034397900104523,-0.007017198950052261
245,0.0,-1.003602147102356,-0.00501801073551178
246,0.0,-0.24886485189199448,-0.0012443242594599724
247,0.0,5.527876317501068,0.02763938158750534
248,1.0,47.772520780563354,0.7388626039028168
249,0.0,21.375031769275665,0.10687515884637833
250,0.0,-8.854275196790695,-0.044271375983953476
251,1.0,47.772520780563354,0.7388626039028168
252,1.0,47.772520780563354,0.7388626039028168
253,0.0,12.92365938425064,0.0646182969212532
254,0.0,-5.0513144582509995,-0.025256572291254997
255,1.0,89.77442979812622,0.9488721489906311
256,1.0,49.2245614528656,0.746122807264328
257,1.0,47.772520780563354,0.7388626039028168
258,0.0,1.7669882625341415,0.008834941312670708
259,0.0,15.434126555919647,0.07717063277959824
260,0.0,-1.003602147102356,-0.00501801073551178
261,0.0,-0.2553403377532959,-0.0012767016887664795
262,0.0,-0.2553403377532959,-0.0012767016887664795
263,1.0,47.772520780563354,0.7388626039028168
264,0.0,15.434126555919647,0.07717063277959824
265,0.0,5.527876317501068,0.02763938158750534
266,0.0,-0.0380001962184906,-0.000190000981092453
267,0.0,-5.0513144582509995,-0.025256572291254997
268,0.0,-8.854275196790695,-0.044271375983953476
269,0.0,-1.4034397900104523,-0.007017198950052261
270,0.0,1.7669882625341415,0.008834941312670708
271,0.0,21.564076840877533,0.10782038420438766
272,0.0,21.375031769275665,0.10687515884637833
273,1.0,49.2245614528656,0.746122807264328
274,1.0,89.77442979812622,0.9488721489906311
275,0.0,6.951899826526642,0.03475949913263321
276,0.0,6.951899826526642,0.03475949913263321
277,0.0,5.527876317501068,0.02763938158750534
278,0.0,-3.748534247279167,-0.018742671236395836
279,1.0,89.77442979812622,0.9488721489906311
280,0.0,-1.003602147102356,-0.00501801073551178
281,0.0,-5.0513144582509995,-0.025256572291254997
282,0.0,-1.4034397900104523,-0.007017198950052261
283,0.0,-0.0380001962184906,-0.000190000981092453
284,0.0,1.7669882625341415,0.008834941312670708
285,1.0,89.77442979812622,0.9488721489906311
286,0.0,4.248519241809845,0.021242596209049225
287,0.0,-7.683826237916946,-0.03841913118958473
288,0.0,-5.0513144582509995,-0.025256572291254997
289,0.0,6.951899826526642,0.03475949913263321
290,0.0,-0.24886485189199448,-0.0012443242594599724
291,0.0,-1.4034397900104523,-0.007017198950052261
292,1.0,89.77442979812622,0.9488721489906311
293,1.0,67.46946573257446,0.8373473286628723
294,0.0,-1.4034397900104523,-0.007017198950052261
295,0.0,-1.2145910412073135,-0.006072955206036568
296,0.0,-1.4034397900104523,-0.007017198950052261
297,0.0,-3.748534247279167,-0.018742671236395836
298,0.0,15.434126555919647,0.07717063277959824
299,0.0,-5.0513144582509995,-0.025256572291254997
300,0.0,12.92365938425064,0.0646182969212532
301,1.0,47.772520780563354,0.7388626039028168
302,0.0,-1.4034397900104523,-0.007017198950052261
303,0.0,21.375031769275665,0.10687515884637833
304,0.0,-8.854275196790695,-0.044271375983953476
305,0.0,-9.006388485431671,-0.045031942427158356
306,0.0,1.7669882625341415,0.008834941312670708
307,1.0,46.85886800289154,0.7342943400144577
308,0.0,-3.748534247279167,-0.018742671236395836
309,1.0,67.46946573257446,0.8373473286628723
310,0.0,-0.24886485189199448,-0.0012443242594599724
311,0.0,6.951899826526642,0.03475949913263321
312,0.0,-7.180310785770416,-0.03590155392885208
313,0.0,21.564076840877533,0.10782038420438766
314,0.0,12.92365938425064,0.0646182969212532
315,1.0,89.77442979812622,0.9488721489906311
316,1.0,89.77442979812622,0.9488721489906311
317,0.0,-7.683826237916946,-0.03841913118958473
318,0.0,-1.4034397900104523,-0.007017198950052261
319,0.0,-7.180310785770416,-0.03590155392885208
320,0.0,-8.854275196790695,-0.044271375983953476
321,0.0,12.92365938425064,0.0646182969212532
322,1.0,67.46946573257446,0.8373473286628723
323,0.0,4.248519241809845,0.021242596209049225
324,0.0,-1.4034397900104523,-0.007017198950052261
325,0.0,-7.683826237916946,-0.03841913118958473
326,0.0,-3.748534247279167,-0.018742671236395836
327,0.0,-0.2553403377532959,-0.0012767016887664795
328,1.0,46.85886800289154,0.7342943400144577
329,0.0,4.248519241809845,0.021242596209049225
330,0.0,-8.854275196790695,-0.044271375983953476
331,0.0,21.564076840877533,0.10782038420438766
332,0.0,-0.24886485189199448,-0.0012443242594599724
333,0.0,1.7669882625341415,0.008834941312670708
334,0.0,-0.0380001962184906,-0.000190000981092453
335,1.0,67.46946573257446,0.8373473286628723
336,1.0,67.46946573257446,0.8373473286628723
337,0.0,15.434126555919647,0.07717063277959824
338,0.0,-5.0513144582509995,-0.025256572291254997
339,1.0,46.85886800289154,0.7342943400144577
340,1.0,49.2245614528656,0.746122807264328
341,1.0,49.2245614528656,0.746122807264328
342,1.0,67.46946573257446,0.8373473286628723
343,0.0,-7.683826237916946,-0.03841913118958473
344,0.0,-1.4034397900104523,-0.007017198950052261
345,0.0,4.248519241809845,0.021242596209049225
346,0.0,-9.006388485431671,-0.045031942427158356
347,0.0,5.527876317501068,0.02763938158750534
348,0.0,-1.003602147102356,-0.00501801073551178
349,0.0,-8.854275196790695,-0.044271375983953476
350,0.0,-0.2553403377532959,-0.0012767016887664795
351,0.0,15.434126555919647,0.07717063277959824
352,0.0,-3.748534247279167,-0.018742671236395836
353,0.0,1.7669882625341415,0.008834941312670708
354,1.0,46.85886800289154,0.7342943400144577
355,0.0,1.7669882625341415,0.008834941312670708
356,1.0,46.85886800289154,0.7342943400144577
357,0.0,-9.006388485431671,-0.045031942427158356
358,0.0,6.951899826526642,0.03475949913263321
359,0.0,12.92365938425064,0.0646182969212532
360,0.0,21.375031769275665,0.10687515884637833
361,0.0,-3.748534247279167,-0.018742671236395836
362,1.0,49.2245614528656,0.746122807264328
363,0.0,12.92365938425064,0.0646182969212532
364,0.0,-0.0380001962184906,-0.000190000981092453
365,0.0,-0.2553403377532959,-0.0012767016887664795
366,0.0,4.248519241809845,0.021242596209049225
367,0.0,-9.006388485431671,-0.045031942427158356
368,1.0,67.46946573257446,0.8373473286628723
369,1.0,49.2245614528656,0.746122807264328
370,0.0,-9.006388485431671,-0.045031942427158356
371,0.0,-8.854275196790695,-0.044271375983953476
372,1.0,49.2245614528656,0.746122807264328
373,0.0,-9.006388485431671,-0.045031942427158356
374,0.0,-0.2553403377532959,-0.0012767016887664795
375,1.0,67.46946573257446,0.8373473286628723
376,1.0,67.46946573257446,0.8373473286628723
377,0.0,6.951899826526642,0.03475949913263321
378,0.0,15.434126555919647,0.07717063277959824
379,0.0,-3.748534247279167,-0.018742671236395836
380,0.0,15.434126555919647,0.07717063277959824
381,0.0,12.92365938425064,0.0646182969212532
382,0.0,-9.006388485431671,-0.045031942427158356
383,0.0,-1.003602147102356,-0.00501801073551178
384,0.0,1.7669882625341415,0.008834941312670708
385,1.0,46.85886800289154,0.7342943400144577
386,0.0,-1.4034397900104523,-0.007017198950052261
387,0.0,-1.003602147102356,-0.00501801073551178
388,0.0,6.951899826526642,0.03475949913263321
389,0.0,21.564076840877533,0.10782038420438766
390,0.0,-3.748534247279167,-0.018742671236395836
391,1.0,47.772520780563354,0.7388626039028168
392,0.0,12.92365938425064,0.0646182969212532
393,0.0,-0.2553403377532959,-0.0012767016887664795
394,0.0,-5.0513144582509995,-0.025256572291254997
395,0.0,1.7669882625341415,0.008834941312670708
396,0.0,-9.006388485431671,-0.045031942427158356
397,0.0,15.434126555919647,0.07717063277959824
398,0.0,5.527876317501068,0.02763938158750534
399,0.0,-5.0513144582509995,-0.025256572291254997
400,1.0,89.77442979812622,0.9488721489906311
401,1.0,47.772520780563354,0.7388626039028168
402,0.0,6.951899826526642,0.03475949913263321
403,0.0,-7.180310785770416,-0.03590155392885208
404,0.0,-0.0380001962184906,-0.000190000981092453
405,0.0,4.248519241809845,0.021242596209049225
406,0.0,-9.006388485431671,-0.045031942427158356
407,0.0,21.375031769275665,0.10687515884637833
408,0.0,-0.0380001962184906,-0.000190000981092453
409,0.0,21.375031769275665,0.10687515884637833
410,0.0,-1.003602147102356,-0.00501801073551178
411,0.0,-9.006388485431671,-0.045031942427158356
412,0.0,-1.4034397900104523,-0.007017198950052261
413,0.0,6.951899826526642,0.03475949913263321
414,0.0,-9.006388485431671,-0.045031942427158356
415,0.0,21.564076840877533,0.10782038420438766
416,0.0,-7.180310785770416,-0.03590155392885208
417,0.0,15.434126555919647,0.07717063277959824
418,0.0,1.7669882625341415,0.008834941312670708
419,0.0,-0.24886485189199448,-0.0012443242594599724
420,0.0,-7.180310785770416,-0.03590155392885208
421,0.0,-3.748534247279167,-0.018742671236395836
422,1.0,47.772520780563354,0.7388626039028168
423,0.0,-0.0380001962184906,-0.000190000981092453
424,0.0,-1.2145910412073135,-0.006072955206036568
425,0.0,6.951899826526642,0.03475949913263321
426,0.0,21.375031769275665,0.10687515884637833
427,0.0,-0.0380001962184906,-0.000190000981092453
428,1.0,89.77442979812622,0.9488721489906311
429,0.0,21.564076840877533,0.10782038420438766
430,1.0,46.85886800289154,0.7342943400144577
431,0.0,-1.2145910412073135,-0.006072955206036568
432,0.0,4.248519241809845,0.021242596209049225
433,0.0,-5.0513144582509995,-0.025256572291254997
434,0.0,15.434126555919647,0.07717063277959824
435,0.0,-0.0380001962184906,-0.000190000981092453
436,0.0,-9.006388485431671,-0.045031942427158356
437,0.0,-7.180310785770416,-0.03590155392885208
438,0.0,-9.006388485431671,-0.045031942427158356
439,1.0,49.2245614528656,0.746122807264328
440,0.0,6.951899826526642,0.03475949913263321
441,0.0,-7.180310785770416,-0.03590155392885208
442,0.0,6.951899826526642,0.03475949913263321
443,0.0,12.92365938425064,0.0646182969212532
444,1.0,89.77442979812622,0.9488721489906311
445,0.0,-7.180310785770416,-0.03590155392885208
446,0.0,-1.003602147102356,-0.00501801073551178
447,0.0,4.248519241809845,0.021242596209049225
448,0.0,-3.748534247279167,-0.018742671236395836
449,1.0,89.77442979812622,0.9488721489906311
450,0.0,4.248519241809845,0.021242596209049225
451,0.0,21.564076840877533,0.10782038420438766
452,0.0,21.564076840877533,0.10782038420438766
453,0.0,15.434126555919647,0.07717063277959824
454,1.0,49.2245614528656,0.746122807264328
455,0.0,5.527876317501068,0.02763938158750534
456,1.0,49.2245614528656,0.746122807264328
457,0.0,-1.4034397900104523,-0.007017198950052261
458,1.0,67.46946573257446,0.8373473286628723
459,0.0,-7.180310785770416,-0.03590155392885208
460,0.0,-9.006388485431671,-0.045031942427158356
461,1.0,46.85886800289154,0.7342943400144577
462,0.0,-3.748534247279167,-0.018742671236395836
463,1.0,89.77442979812622,0.9488721489906311
464,0.0,-3.748534247279167,-0.018742671236395836
465,1.0,46.85886800289154,0.7342943400144577
466,0.0,-0.2553403377532959,-0.0012767016887664795
467,0.0,-3.748534247279167,-0.018742671236395836
468,0.0,-0.0380001962184906,-0.000190000981092453
469,0.0,-7.683826237916946,-0.03841913118958473
470,1.0,49.2245614528656,0.746122807264328
471,0.0,15.434126555919647,0.07717063277959824
472,0.0,15.434126555919647,0.07717063277959824
473,0.0,12.92365938425064,0.0646182969212532
474,0.0,6.951899826526642,0.03475949913263321
475,0.0,-1.2145910412073135,-0.006072955206036568
476,1.0,46.85886800289154,0.7342943400144577
477,0.0,-1.2145910412073135,-0.006072955206036568
478,0.0,1.7669882625341415,0.008834941312670708
479,0.0,1.7669882625341415,0.008834941312670708
480,1.0,46.85886800289154,0.7342943400144577
481,0.0,5.527876317501068,0.02763938158750534
482,0.0,-3.748534247279167,-0.018742671236395836
483,0.0,-8.854275196790695,-0.044271375983953476
484,0.0,21.564076840877533,0.10782038420438766
485,1.0,49.2245614528656,0.746122807264328
486,1.0,47.772520780563354,0.7388626039028168
487,1.0,89.77442979812622,0.9488721489906311
488,0.0,1.7669882625341415,0.008834941312670708
489,0.0,1.7669882625341415,0.008834941312670708
490,0.0,4.248519241809845,0.021242596209049225
491,0.0,15.434126555919647,0.07717063277959824
492,0.0,-1.4034397900104523,-0.007017198950052261
493,1.0,46.85886800289154,0.7342943400144577
494,1.0,49.2245614528656,0.746122807264328
495,0.0,-3.748534247279167,-0.018742671236395836
496,0.0,-9.006388485431671,-0.045031942427158356
497,1.0,89.77442979812622,0.9488721489906311
498,1.0,67.46946573257446,0.8373473286628723
499,0.0,15.434126555919647,0.07717063277959824
